FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,State (FIPS),County,Census Tract,Geographic Identifier,Total Population,Total Population,Population Density (Per Sq. Mile),Area (Land),Total Population:,Total Population: Native Born,Total Population: Foreign Born,Total Population: Foreign Born: Naturalized Citizen,Total Population: Foreign Born: Not a Citizen,Foreign-Born Population:,Foreign-Born Population: 2010 or Later,Foreign-Born Population: 2000 to 2009,Foreign-Born Population: 1990 to 1999,Foreign-Born Population: Before 1990,Foreign-Born Population:,Foreign-Born Population: Europe,Foreign-Born Population: Europe: Northern Europe,Foreign-Born Population: Europe: Northern Europe: United Kingdom,"Foreign-Born Population: Europe: Northern Europe: United Kingdom: United Kingdom, Excluding England and Scotland",Foreign-Born Population: Europe: Northern Europe: United Kingdom: England,Foreign-Born Population: Europe: Northern Europe: United Kingdom: Scotland,Foreign-Born Population: Europe: Northern Europe: Ireland,Foreign-Born Population: Europe: Northern Europe: Other Northern Europe,Foreign-Born Population: Europe: Western Europe,Foreign-Born Population: Europe: Western Europe: Austria,Foreign-Born Population: Europe: Western Europe: France,Foreign-Born Population: Europe: Western Europe: Germany,Foreign-Born Population: Europe: Western Europe: Netherlands,Foreign-Born Population: Europe: Western Europe: Other Western Europe,Foreign-Born Population: Europe: Southern Europe,Foreign-Born Population: Europe: Southern Europe: Greece,Foreign-Born Population: Europe: Southern Europe: Italy,Foreign-Born Population: Europe: Southern Europe: Portugal,Foreign-Born Population: Europe: Southern Europe: Spain,Foreign-Born Population: Europe: Southern Europe: Other Southern Europe,Foreign-Born Population: Europe: Eastern Europe,Foreign-Born Population: Europe: Eastern Europe: Croatia,Foreign-Born Population: Europe: Eastern Europe: Czechoslovakia (Includes Czech Republic and Slovakia),Foreign-Born Population: Europe: Eastern Europe: Hungary,Foreign-Born Population: Europe: Eastern Europe: Poland,Foreign-Born Population: Europe: Eastern Europe: Romania,Foreign-Born Population: Europe: Eastern Europe: Russia,Foreign-Born Population: Europe: Eastern Europe: Ukraine,Foreign-Born Population: Europe: Eastern Europe: Bosnia and Herzegovina,Foreign-Born Population: Europe: Eastern Europe: Serbia,Foreign-Born Population: Europe: Eastern Europe: Other Eastern Europe,"Foreign-Born Population: Europe: Europe, N.e.c.",Foreign-Born Population: Asia,Foreign-Born Population: Asia: Eastern Asia,Foreign-Born Population: Asia: Eastern Asia: China,"Foreign-Born Population: Asia: Eastern Asia: China: China, Excluding Hong Kong and Taiwan",Foreign-Born Population: Asia: Eastern Asia: China: Hong Kong,Foreign-Born Population: Asia: Eastern Asia: China: Taiwan,Foreign-Born Population: Asia: Eastern Asia: Japan,Foreign-Born Population: Asia: Eastern Asia: Korea,Foreign-Born Population: Asia: Eastern Asia: Other Eastern Asia,Foreign-Born Population: Asia: South Central Asia,Foreign-Born Population: Asia: South Central Asia: Afghanistan,Foreign-Born Population: Asia: South Central Asia: Bangladesh,Foreign-Born Population: Asia: South Central Asia: India,Foreign-Born Population: Asia: South Central Asia: Iran,Foreign-Born Population: Asia: South Central Asia: Pakistan,Foreign-Born Population: Asia: South Central Asia: Other South Central Asia,Foreign-Born Population: Asia: South Eastern Asia,Foreign-Born Population: Asia: South Eastern Asia: Cambodia,Foreign-Born Population: Asia: South Eastern Asia: Indonesia,Foreign-Born Population: Asia: South Eastern Asia: Laos,Foreign-Born Population: Asia: South Eastern Asia: Philippines,Foreign-Born Population: Asia: South Eastern Asia: Thailand,Foreign-Born Population: Asia: South Eastern Asia: Vietnam,Foreign-Born Population: Asia: South Eastern Asia: Other South Eastern Asia,Foreign-Born Population: Asia: Western Asia,Foreign-Born Population: Asia: Western Asia: Iraq,Foreign-Born Population: Asia: Western Asia: Israel,Foreign-Born Population: Asia: Western Asia: Lebanon,Foreign-Born Population: Asia: Western Asia: Syria,Foreign-Born Population: Asia: Western Asia: Turkey,Foreign-Born Population: Asia: Western Asia: Armenia,Foreign-Born Population: Asia: Western Asia: Other Western Asia,"Foreign-Born Population: Asia: Asia, N.e.c.",Foreign-Born Population: Africa,Foreign-Born Population: Africa: Eastern Africa,Foreign-Born Population: Africa: Eastern Africa: Ethiopia,Foreign-Born Population: Africa: Eastern Africa: Kenya,Foreign-Born Population: Africa: Eastern Africa: Other Eastern Africa,Foreign-Born Population: Africa: Middle Africa,Foreign-Born Population: Africa: Northern Africa,Foreign-Born Population: Africa: Northern Africa: Egypt,Foreign-Born Population: Africa: Northern Africa: Other Northern Africa,Foreign-Born Population: Africa: Southern Africa,Foreign-Born Population: Africa: Southern Africa: South Africa,Foreign-Born Population: Africa: Southern Africa: Other Southern Africa,Foreign-Born Population: Africa: Western Africa,Foreign-Born Population: Africa: Western Africa: Ghana,Foreign-Born Population: Africa: Western Africa: Liberia,Foreign-Born Population: Africa: Western Africa: Nigeria,Foreign-Born Population: Africa: Western Africa: Other Western Africa,"Foreign-Born Population: Africa: Africa, N.e.c.",Foreign-Born Population: Oceania,Foreign-Born Population: Oceania: Australia and New Zealand Subregion,Foreign-Born Population: Oceania: Australia and New Zealand Subregion: Australia,Foreign-Born Population: Oceania: Australia and New Zealand Subregion: Other Australian and New Zealand Subregion,"Foreign-Born Population: Oceania: Oceania, N.e.c.",Foreign-Born Population: Americas,Foreign-Born Population: Americas: Latin America,Foreign-Born Population: Americas: LatIn America: Caribbean,Foreign-Born Population: Americas: LatIn America: Caribbean: Barbados,Foreign-Born Population: Americas: LatIn America: Caribbean: Cuba,Foreign-Born Population: Americas: LatIn America: Caribbean: Dominican Republic,Foreign-Born Population: Americas: LatIn America: Caribbean: Haiti,Foreign-Born Population: Americas: LatIn America: Caribbean: Jamaica,Foreign-Born Population: Americas: LatIn America: Caribbean: Trinidad and Tobago,Foreign-Born Population: Americas: LatIn America: Caribbean: Other Caribbean,Foreign-Born Population: Americas: LatIn America: Central America,Foreign-Born Population: Americas: LatIn America: Central America: Mexico,Foreign-Born Population: Americas: LatIn America: Central America: Costa Rica,Foreign-Born Population: Americas: LatIn America: Central America: El Salvador,Foreign-Born Population: Americas: LatIn America: Central America: Guatemala,Foreign-Born Population: Americas: LatIn America: Central America: Honduras,Foreign-Born Population: Americas: LatIn America: Central America: Nicaragua,Foreign-Born Population: Americas: LatIn America: Central America: Panama,Foreign-Born Population: Americas: LatIn America: Central America: Other Central America,Foreign-Born Population: Americas: LatIn America: South America,Foreign-Born Population: Americas: LatIn America: South America: Argentina,Foreign-Born Population: Americas: LatIn America: South America: Bolivia,Foreign-Born Population: Americas: LatIn America: South America: Brazil,Foreign-Born Population: Americas: LatIn America: South America: Chile,Foreign-Born Population: Americas: LatIn America: South America: Colombia,Foreign-Born Population: Americas: LatIn America: South America: Ecuador,Foreign-Born Population: Americas: LatIn America: South America: Guyana,Foreign-Born Population: Americas: LatIn America: South America: Peru,Foreign-Born Population: Americas: LatIn America: South America: Uruguay,Foreign-Born Population: Americas: LatIn America: South America: Venezuela,Foreign-Born Population: Americas: LatIn America: South America: Other South America,Foreign-Born Population: Americas: Northern America,Foreign-Born Population: Americas: Northern America: Canada,Foreign-Born Population: Americas: Northern America: Other Northern America
6037141400,Census Tract 1414,"Census Tract 1414, Los Angeles County, California",ca,140,0,ACSSF,4207,6,37,141400,14000US06037141400,4979,4979,6456.136,0.771204345,4979,3886,1093,842,251,1093,176,95,216,606,1093,152,7,7,0,0,7,0,0,44,0,14,30,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,71,0,0,30,0,634,88,50,41,0,9,0,38,0,403,0,0,136,267,0,0,34,0,0,0,34,0,0,0,109,0,91,0,0,9,0,9,0,77,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,219,12,0,1,0,0,11,0,0,155,114,0,30,11,0,0,0,0,52,0,0,0,28,24,0,0,0,0,0,0,11,11,0
6037141500,Census Tract 1415,"Census Tract 1415, Los Angeles County, California",ca,140,0,ACSSF,4208,6,37,141500,14000US06037141500,2977,2977,2314.374,1.286309049,2977,2430,547,484,63,547,16,67,147,317,547,108,21,21,12,9,0,0,0,16,0,0,3,0,13,0,0,0,0,0,0,71,0,0,60,8,0,3,0,0,0,0,0,315,16,16,16,0,0,0,0,0,236,0,0,67,152,0,17,26,0,8,0,11,7,0,0,37,0,14,0,0,0,14,9,0,43,11,0,0,11,0,5,0,5,27,27,0,0,0,0,0,0,0,12,0,0,0,12,69,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,8,0,0,0,54,54,0
6037141600,Census Tract 1416,"Census Tract 1416, Los Angeles County, California",ca,140,0,ACSSF,4209,6,37,141600,14000US06037141600,4210,4210,2832.952,1.486082561,4210,2996,1214,815,399,1214,124,358,179,553,1214,634,221,221,169,44,8,0,0,60,0,24,18,11,7,89,0,89,0,0,0,264,0,15,0,26,0,73,150,0,0,0,0,248,13,7,7,0,0,0,6,0,85,0,0,15,70,0,0,110,0,0,0,23,10,77,0,40,0,33,0,0,0,0,7,0,67,8,0,0,8,0,0,0,0,59,59,0,0,0,0,0,0,0,30,30,21,9,0,235,169,49,0,39,0,0,10,0,0,88,79,0,0,9,0,0,0,0,32,11,0,21,0,0,0,0,0,0,0,0,66,37,29
6037141700,Census Tract 1417,"Census Tract 1417, Los Angeles County, California",ca,140,0,ACSSF,4210,6,37,141700,14000US06037141700,3057,3057,2440.611,1.252555224,3057,2574,483,394,89,483,50,30,178,225,483,131,51,51,19,32,0,0,0,15,0,13,2,0,0,0,0,0,0,0,0,65,0,0,0,9,0,0,34,0,0,22,0,254,69,0,0,0,0,0,69,0,71,0,0,0,71,0,0,25,0,0,0,25,0,0,0,89,0,1,15,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,44,0,0,0,0,0,0,0,0,44,38,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0
6037143100,Census Tract 1431,"Census Tract 1431, Los Angeles County, California",ca,140,0,ACSSF,4211,6,37,143100,14000US06037143100,4422,4422,6643.923,0.665570651,4422,3511,911,477,434,911,333,34,104,440,911,231,26,0,0,0,0,0,26,29,0,13,16,0,0,119,0,119,0,0,0,57,0,0,22,12,0,0,0,0,0,23,0,208,55,55,0,20,35,0,0,0,98,0,0,0,98,0,0,20,0,0,0,20,0,0,0,35,0,0,35,0,0,0,0,0,50,18,0,0,18,0,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,422,400,0,0,0,0,0,0,0,0,356,25,0,24,307,0,0,0,0,44,22,0,0,0,22,0,0,0,0,0,0,22,22,0
6037143200,Census Tract 1432,"Census Tract 1432, Los Angeles County, California",ca,140,0,ACSSF,4212,6,37,143200,14000US06037143200,4210,4210,11392.67,0.369535689,4210,3526,684,517,167,684,119,155,111,299,684,263,10,10,0,10,0,0,0,26,0,0,19,7,0,29,0,29,0,0,0,198,0,0,0,0,0,89,98,0,0,11,0,291,95,38,0,27,11,19,38,0,22,0,0,0,22,0,0,74,0,0,0,74,0,0,0,100,0,0,11,0,0,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,104,0,0,0,0,0,0,0,0,30,11,19,0,0,0,0,0,0,74,11,39,1,0,0,0,0,12,0,11,0,26,26,0
6037143300,Census Tract 1433,"Census Tract 1433, Los Angeles County, California",ca,140,0,ACSSF,4213,6,37,143300,14000US06037143300,6730,6730,10568.99,0.636768587,6730,5403,1327,906,421,1327,162,105,251,809,1327,323,142,142,68,74,0,0,0,34,0,15,19,0,0,26,0,26,0,0,0,121,0,0,14,0,0,14,93,0,0,0,0,443,299,127,117,0,10,91,81,0,30,0,0,15,15,0,0,32,0,0,0,32,0,0,0,82,41,0,0,0,41,0,0,0,40,0,0,0,0,0,13,0,13,27,27,0,0,0,0,0,0,0,24,24,24,0,0,497,432,0,0,0,0,0,0,0,0,338,136,0,183,19,0,0,0,0,94,66,0,15,0,0,0,0,13,0,0,0,65,65,0
6037143400,Census Tract 1434,"Census Tract 1434, Los Angeles County, California",ca,140,0,ACSSF,4214,6,37,143400,14000US06037143400,6688,6688,9963.646,0.671240176,6688,5348,1340,1051,289,1340,170,151,206,813,1340,541,182,139,30,109,0,0,43,26,0,0,26,0,0,35,21,14,0,0,0,298,0,0,0,0,0,269,29,0,0,0,0,440,40,0,0,0,0,23,17,0,101,0,0,0,101,0,0,272,0,0,0,255,0,17,0,27,0,14,13,0,0,0,0,0,57,17,0,0,17,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,227,0,0,0,0,0,0,0,0,185,62,0,0,71,0,52,0,0,42,13,0,0,0,29,0,0,0,0,0,0,75,75,0
6037143500,Census Tract 1435,"Census Tract 1435, Los Angeles County, California",ca,140,0,ACSSF,4215,6,37,143500,14000US06037143500,5241,5241,11390.38,0.460125298,5241,4604,637,449,188,637,41,110,104,382,637,202,28,16,16,0,0,0,12,132,0,59,34,39,0,0,0,0,0,0,0,42,0,0,0,11,0,0,31,0,0,0,0,318,112,0,0,0,0,27,85,0,11,0,0,0,11,0,0,95,0,23,0,20,0,52,0,100,0,20,0,0,0,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,63,8,0,8,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0
6037143602,Census Tract 1436.02,"Census Tract 1436.02, Los Angeles County, California",ca,140,0,ACSSF,4216,6,37,143602,14000US06037143602,4648,4648,10508.66,0.442302049,4648,3805,843,481,362,843,103,202,158,380,843,214,89,89,48,41,0,0,0,17,0,13,4,0,0,0,0,0,0,0,0,108,0,0,0,3,20,30,3,0,0,52,0,467,70,60,50,0,10,0,10,0,251,0,0,223,28,0,0,3,0,0,0,3,0,0,0,143,15,87,0,21,0,0,20,0,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,142,142,11,0,11,0,0,0,0,0,107,67,0,13,27,0,0,0,0,24,4,0,0,0,10,4,0,6,0,0,0,0,0,0
6037143603,Census Tract 1436.03,"Census Tract 1436.03, Los Angeles County, California",ca,140,0,ACSSF,4217,6,37,143603,14000US06037143603,2369,2369,12483.84,0.189765358,2369,2090,279,197,82,279,51,55,45,128,279,112,36,28,0,28,0,8,0,17,0,0,17,0,0,0,0,0,0,0,0,59,0,0,0,0,19,14,26,0,0,0,0,157,50,30,19,0,11,11,9,0,33,0,0,25,8,0,0,55,0,0,0,46,0,0,9,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0
6037143604,Census Tract 1436.04,"Census Tract 1436.04, Los Angeles County, California",ca,140,0,ACSSF,4218,6,37,143604,14000US06037143604,3521,3521,17072.79,0.206234546,3521,2588,933,264,669,933,463,211,77,182,933,145,69,49,27,22,0,0,20,54,0,24,30,0,0,4,0,0,0,4,0,18,0,0,0,18,0,0,0,0,0,0,0,640,96,24,24,0,0,0,72,0,316,0,13,232,42,0,29,123,0,0,0,5,25,0,93,105,0,25,0,8,32,0,40,0,42,0,0,0,0,0,9,0,9,0,0,0,33,0,0,33,0,0,0,0,0,0,0,106,71,23,0,0,0,0,0,23,0,9,9,0,0,0,0,0,0,0,39,0,0,0,10,0,0,0,4,0,25,0,35,35,0
6037143700,Census Tract 1437,"Census Tract 1437, Los Angeles County, California",ca,140,0,ACSSF,4219,6,37,143700,14000US06037143700,3916,3916,3089.273,1.267612051,3916,2777,1139,746,393,1139,228,185,206,520,1139,435,158,158,121,37,0,0,0,109,0,56,35,0,18,38,16,22,0,0,0,130,0,12,0,7,0,53,33,0,8,17,0,367,113,81,30,0,51,0,32,0,54,0,0,44,0,10,0,59,0,0,0,49,0,0,10,141,0,58,19,0,0,53,11,0,42,12,0,0,12,0,0,0,0,0,0,0,30,0,0,30,0,0,191,162,154,8,29,104,51,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,8,0,10,0,0,0,0,23,0,53,53,0
6037143800,Census Tract 1438,"Census Tract 1438, Los Angeles County, California",ca,140,0,ACSSF,4220,6,37,143800,14000US06037143800,5708,5708,5670.914,1.006539799,5708,4738,970,846,124,970,35,177,132,626,970,462,80,80,31,49,0,0,0,26,0,14,12,0,0,0,0,0,0,0,0,356,0,0,15,0,27,35,279,0,0,0,0,234,0,0,0,0,0,0,0,0,128,0,0,12,32,0,84,14,0,0,0,14,0,0,0,92,0,37,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,159,12,0,12,0,0,0,0,0,32,32,0,0,0,0,0,0,0,115,14,0,0,50,0,20,0,0,0,31,0,115,115,0
6037143901,Census Tract 1439.01,"Census Tract 1439.01, Los Angeles County, California",ca,140,0,ACSSF,4221,6,37,143901,14000US06037143901,4343,4343,2129.588,2.039361572,4343,3569,774,562,212,774,50,134,104,486,774,240,58,12,0,12,0,0,46,24,7,0,17,0,0,8,0,0,0,8,0,150,0,0,17,53,0,62,18,0,0,0,0,345,60,32,0,32,0,0,28,0,191,0,0,0,169,22,0,14,0,0,0,0,14,0,0,80,0,28,0,11,0,0,41,0,36,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,153,100,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,90,40,0,0,0,5,0,0,0,45,0,0,53,53,0
6037143902,Census Tract 1439.02,"Census Tract 1439.02, Los Angeles County, California",ca,140,0,ACSSF,4222,6,37,143902,14000US06037143902,2856,2856,2932.408,0.973943509,2856,2303,553,344,209,553,49,141,77,286,553,148,40,28,28,0,0,0,12,48,0,9,19,0,20,35,0,7,0,28,0,25,0,0,0,0,0,0,25,0,0,0,0,229,79,0,0,0,0,27,52,0,62,0,36,0,26,0,0,7,0,0,0,7,0,0,0,81,0,73,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,133,46,0,34,0,12,0,0,0,46,46,0,0,0,0,0,0,0,41,18,0,7,0,8,0,0,8,0,0,0,43,43,0
6037181000,Census Tract 1810,"Census Tract 1810, Los Angeles County, California",ca,140,0,ACSSF,4223,6,37,181000,14000US06037181000,6523,6523,4113.546,1.585736305,6523,4758,1765,1357,408,1765,153,186,279,1147,1765,102,33,33,17,16,0,0,0,69,0,22,0,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,207,143,143,0,0,20,44,0,12,0,0,0,12,0,0,751,0,0,0,719,0,32,0,109,0,0,0,0,0,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,0,0,566,566,24,0,24,0,0,0,0,0,387,286,0,82,19,0,0,0,0,155,31,16,0,0,0,55,0,39,0,14,0,0,0,0
6037181300,Census Tract 1813,"Census Tract 1813, Los Angeles County, California",ca,140,0,ACSSF,4224,6,37,181300,14000US06037181300,4058,4058,7304.132,0.555575933,4058,2756,1302,1022,280,1302,170,131,137,864,1302,90,19,0,0,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,62,0,0,0,0,0,16,0,0,0,46,0,846,77,29,10,19,0,13,35,0,12,0,0,0,12,0,0,698,0,9,0,628,52,9,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,357,318,20,0,20,0,0,0,0,0,256,159,0,73,13,0,0,11,0,42,0,0,9,0,0,22,0,11,0,0,0,39,39,0
6037181400,Census Tract 1814,"Census Tract 1814, Los Angeles County, California",ca,140,0,ACSSF,4225,6,37,181400,14000US06037181400,4669,4669,13754.41,0.339454855,4669,2731,1938,1241,697,1938,296,565,457,620,1938,24,13,13,0,9,4,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,85,56,56,0,0,19,10,0,75,0,23,49,3,0,0,1079,0,6,0,952,61,31,29,4,0,0,0,0,4,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,629,117,0,117,0,0,0,0,0,342,255,0,47,28,0,12,0,0,170,34,0,4,0,0,16,0,116,0,0,0,12,12,0
6037181500,Census Tract 1815,"Census Tract 1815, Los Angeles County, California",ca,140,0,ACSSF,4226,6,37,181500,14000US06037181500,3918,3918,9272.067,0.422559487,3918,2847,1071,878,193,1071,13,236,107,715,1071,20,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,506,73,40,40,0,0,7,26,0,18,0,0,18,0,0,0,407,14,0,0,380,0,13,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,542,17,0,7,10,0,0,0,0,418,205,0,130,59,24,0,0,0,107,51,0,0,0,21,9,0,26,0,0,0,3,3,0
6037181600,Census Tract 1816,"Census Tract 1816, Los Angeles County, California",ca,140,0,ACSSF,4227,6,37,181600,14000US06037181600,4666,4666,9667.637,0.482641232,4666,3452,1214,770,444,1214,209,246,240,519,1214,80,30,30,30,0,0,0,0,14,0,0,7,0,7,15,0,15,0,0,0,21,0,0,0,0,0,5,7,0,0,9,0,686,95,55,48,0,7,9,31,0,60,0,0,35,25,0,0,531,0,15,0,486,10,7,13,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,10,10,0,5,5,0,0,0,0,0,0,9,16,0,0,0,16,408,404,5,0,5,0,0,0,0,0,351,236,0,29,40,0,46,0,0,48,4,0,0,19,4,21,0,0,0,0,0,4,4,0
6037183101,Census Tract 1831.01,"Census Tract 1831.01, Los Angeles County, California",ca,140,0,ACSSF,4228,6,37,183101,14000US06037183101,3437,3437,9388.527,0.366085094,3437,2305,1132,629,503,1132,87,267,149,629,1132,33,8,0,0,0,0,0,8,25,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,99,79,50,20,9,20,0,0,0,0,0,0,0,0,0,125,0,0,0,83,16,26,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,839,73,0,73,0,0,0,0,0,731,505,0,195,31,0,0,0,0,35,0,0,8,10,0,8,0,9,0,0,0,28,28,0
6037183103,Census Tract 1831.03,"Census Tract 1831.03, Los Angeles County, California",ca,140,0,ACSSF,4229,6,37,183103,14000US06037183103,4508,4508,18285.05,0.246540138,4508,2777,1731,979,752,1731,140,346,296,949,1731,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,12,0,299,58,41,18,16,7,0,17,0,63,0,0,47,16,0,0,178,7,0,0,163,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,1414,8,0,0,0,0,0,8,0,1364,655,0,302,305,88,0,14,0,42,7,0,0,17,18,0,0,0,0,0,0,0,0,0
6037183104,Census Tract 1831.04,"Census Tract 1831.04, Los Angeles County, California",ca,140,0,ACSSF,4230,6,37,183104,14000US06037183104,2226,2226,8705.592,0.25569771,2226,1520,706,552,154,706,43,61,130,472,706,83,11,11,0,11,0,0,0,54,0,54,0,0,0,5,0,0,0,0,5,13,0,0,3,4,0,0,0,0,0,6,0,225,39,29,20,9,0,5,5,0,0,0,0,0,0,0,0,174,0,0,0,151,0,23,0,12,0,10,2,0,0,0,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,13,0,353,350,26,0,16,10,0,0,0,0,279,193,0,39,14,22,11,0,0,45,15,0,0,14,16,0,0,0,0,0,0,3,3,0
6037183220,Census Tract 1832.20,"Census Tract 1832.20, Los Angeles County, California",ca,140,0,ACSSF,4231,6,37,183220,14000US06037183220,4022,4022,19462.39,0.206655012,4022,2531,1491,889,602,1491,10,324,345,812,1491,13,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,333,54,49,40,9,0,5,0,0,0,0,0,0,0,0,0,274,8,0,0,197,0,69,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,1067,1067,21,0,21,0,0,0,0,0,987,657,0,285,45,0,0,0,0,59,0,0,0,0,0,54,5,0,0,0,0,0,0,0
6037183221,Census Tract 1832.21,"Census Tract 1832.21, Los Angeles County, California",ca,140,0,ACSSF,4232,6,37,183221,14000US06037183221,3584,3584,13133.88,0.272881959,3584,2347,1237,494,743,1237,66,256,334,581,1237,56,28,28,13,15,0,0,0,23,0,9,14,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,49,14,0,14,0,24,11,0,0,0,0,0,0,0,0,176,0,0,0,151,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,950,926,28,0,28,0,0,0,0,0,845,659,0,54,115,11,6,0,0,53,0,0,5,0,27,0,0,21,0,0,0,24,24,0
6037183222,Census Tract 1832.22,"Census Tract 1832.22, Los Angeles County, California",ca,140,0,ACSSF,4233,6,37,183222,14000US06037183222,3459,3459,9646.787,0.358564982,3459,2329,1130,739,391,1130,136,148,202,644,1130,94,56,35,11,24,0,0,21,17,0,17,0,0,0,9,0,0,0,9,0,12,0,0,0,0,12,0,0,0,0,0,0,446,19,7,7,0,0,12,0,0,0,0,0,0,0,0,0,418,0,0,0,374,8,16,20,9,0,0,9,0,0,0,0,0,11,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,568,552,10,0,10,0,0,0,0,0,494,267,0,179,38,10,0,0,0,48,17,0,0,0,0,0,0,31,0,0,0,16,16,0
6037183300,Census Tract 1833,"Census Tract 1833, Los Angeles County, California",ca,140,0,ACSSF,4234,6,37,183300,14000US06037183300,3256,3256,15579.02,0.208999038,3256,1945,1311,750,561,1311,159,278,155,719,1311,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,32,26,26,0,0,6,0,0,0,0,0,0,0,0,0,485,23,0,0,433,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,759,18,0,18,0,0,0,0,0,741,549,0,113,56,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0
6037183401,Census Tract 1834.01,"Census Tract 1834.01, Los Angeles County, California",ca,140,0,ACSSF,4235,6,37,183401,14000US06037183401,2322,2322,12391.42,0.187387741,2322,1462,860,512,348,860,155,75,131,499,860,17,8,8,0,8,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,274,49,30,30,0,0,0,19,0,14,0,9,5,0,0,0,211,0,0,0,187,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,564,0,0,0,0,0,0,0,0,544,340,14,161,21,8,0,0,0,20,0,0,4,0,0,16,0,0,0,0,0,5,5,0
