"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Native Born","Total Population: Foreign Born","Total Population: Foreign Born: Naturalized Citizen","Total Population: Foreign Born: Not a Citizen","Foreign-Born Population:","Foreign-Born Population: 2010 or Later","Foreign-Born Population: 2000 to 2009","Foreign-Born Population: 1990 to 1999","Foreign-Born Population: Before 1990","Foreign-Born Population:","Foreign-Born Population: Europe","Foreign-Born Population: Europe: Northern Europe","Foreign-Born Population: Europe: Northern Europe: United Kingdom","Foreign-Born Population: Europe: Northern Europe: United Kingdom: United Kingdom, Excluding England and Scotland","Foreign-Born Population: Europe: Northern Europe: United Kingdom: England","Foreign-Born Population: Europe: Northern Europe: United Kingdom: Scotland","Foreign-Born Population: Europe: Northern Europe: Ireland","Foreign-Born Population: Europe: Northern Europe: Other Northern Europe","Foreign-Born Population: Europe: Western Europe","Foreign-Born Population: Europe: Western Europe: Austria","Foreign-Born Population: Europe: Western Europe: France","Foreign-Born Population: Europe: Western Europe: Germany","Foreign-Born Population: Europe: Western Europe: Netherlands","Foreign-Born Population: Europe: Western Europe: Other Western Europe","Foreign-Born Population: Europe: Southern Europe","Foreign-Born Population: Europe: Southern Europe: Greece","Foreign-Born Population: Europe: Southern Europe: Italy","Foreign-Born Population: Europe: Southern Europe: Portugal","Foreign-Born Population: Europe: Southern Europe: Spain","Foreign-Born Population: Europe: Southern Europe: Other Southern Europe","Foreign-Born Population: Europe: Eastern Europe","Foreign-Born Population: Europe: Eastern Europe: Croatia","Foreign-Born Population: Europe: Eastern Europe: Czechoslovakia (Includes Czech Republic and Slovakia)","Foreign-Born Population: Europe: Eastern Europe: Hungary","Foreign-Born Population: Europe: Eastern Europe: Poland","Foreign-Born Population: Europe: Eastern Europe: Romania","Foreign-Born Population: Europe: Eastern Europe: Russia","Foreign-Born Population: Europe: Eastern Europe: Ukraine","Foreign-Born Population: Europe: Eastern Europe: Bosnia and Herzegovina","Foreign-Born Population: Europe: Eastern Europe: Serbia","Foreign-Born Population: Europe: Eastern Europe: Other Eastern Europe","Foreign-Born Population: Europe: Europe, N.e.c.","Foreign-Born Population: Asia","Foreign-Born Population: Asia: Eastern Asia","Foreign-Born Population: Asia: Eastern Asia: China","Foreign-Born Population: Asia: Eastern Asia: China: China, Excluding Hong Kong and Taiwan","Foreign-Born Population: Asia: Eastern Asia: China: Hong Kong","Foreign-Born Population: Asia: Eastern Asia: China: Taiwan","Foreign-Born Population: Asia: Eastern Asia: Japan","Foreign-Born Population: Asia: Eastern Asia: Korea","Foreign-Born Population: Asia: Eastern Asia: Other Eastern Asia","Foreign-Born Population: Asia: South Central Asia","Foreign-Born Population: Asia: South Central Asia: Afghanistan","Foreign-Born Population: Asia: South Central Asia: Bangladesh","Foreign-Born Population: Asia: South Central Asia: India","Foreign-Born Population: Asia: South Central Asia: Iran","Foreign-Born Population: Asia: South Central Asia: Pakistan","Foreign-Born Population: Asia: South Central Asia: Other South Central Asia","Foreign-Born Population: Asia: South Eastern Asia","Foreign-Born Population: Asia: South Eastern Asia: Cambodia","Foreign-Born Population: Asia: South Eastern Asia: Indonesia","Foreign-Born Population: Asia: South Eastern Asia: Laos","Foreign-Born Population: Asia: South Eastern Asia: Philippines","Foreign-Born Population: Asia: South Eastern Asia: Thailand","Foreign-Born Population: Asia: South Eastern Asia: Vietnam","Foreign-Born Population: Asia: South Eastern Asia: Other South Eastern Asia","Foreign-Born Population: Asia: Western Asia","Foreign-Born Population: Asia: Western Asia: Iraq","Foreign-Born Population: Asia: Western Asia: Israel","Foreign-Born Population: Asia: Western Asia: Lebanon","Foreign-Born Population: Asia: Western Asia: Syria","Foreign-Born Population: Asia: Western Asia: Turkey","Foreign-Born Population: Asia: Western Asia: Armenia","Foreign-Born Population: Asia: Western Asia: Other Western Asia","Foreign-Born Population: Asia: Asia, N.e.c.","Foreign-Born Population: Africa","Foreign-Born Population: Africa: Eastern Africa","Foreign-Born Population: Africa: Eastern Africa: Ethiopia","Foreign-Born Population: Africa: Eastern Africa: Kenya","Foreign-Born Population: Africa: Eastern Africa: Other Eastern Africa","Foreign-Born Population: Africa: Middle Africa","Foreign-Born Population: Africa: Northern Africa","Foreign-Born Population: Africa: Northern Africa: Egypt","Foreign-Born Population: Africa: Northern Africa: Other Northern Africa","Foreign-Born Population: Africa: Southern Africa","Foreign-Born Population: Africa: Southern Africa: South Africa","Foreign-Born Population: Africa: Southern Africa: Other Southern Africa","Foreign-Born Population: Africa: Western Africa","Foreign-Born Population: Africa: Western Africa: Ghana","Foreign-Born Population: Africa: Western Africa: Liberia","Foreign-Born Population: Africa: Western Africa: Nigeria","Foreign-Born Population: Africa: Western Africa: Other Western Africa","Foreign-Born Population: Africa: Africa, N.e.c.","Foreign-Born Population: Oceania","Foreign-Born Population: Oceania: Australia and New Zealand Subregion","Foreign-Born Population: Oceania: Australia and New Zealand Subregion: Australia","Foreign-Born Population: Oceania: Australia and New Zealand Subregion: Other Australian and New Zealand Subregion","Foreign-Born Population: Oceania: Oceania, N.e.c.","Foreign-Born Population: Americas","Foreign-Born Population: Americas: Latin America","Foreign-Born Population: Americas: Latin America: Caribbean","Foreign-Born Population: Americas: Latin America: Caribbean: Barbados","Foreign-Born Population: Americas: Latin America: Caribbean: Cuba","Foreign-Born Population: Americas: Latin America: Caribbean: Dominican Republic","Foreign-Born Population: Americas: Latin America: Caribbean: Haiti","Foreign-Born Population: Americas: Latin America: Caribbean: Jamaica","Foreign-Born Population: Americas: Latin America: Caribbean: Trinidad and Tobago","Foreign-Born Population: Americas: Latin America: Caribbean: Other Caribbean","Foreign-Born Population: Americas: Latin America: Central America","Foreign-Born Population: Americas: Latin America: Central America: Mexico","Foreign-Born Population: Americas: Latin America: Central America: Costa Rica","Foreign-Born Population: Americas: Latin America: Central America: El Salvador","Foreign-Born Population: Americas: Latin America: Central America: Guatemala","Foreign-Born Population: Americas: Latin America: Central America: Honduras","Foreign-Born Population: Americas: Latin America: Central America: Nicaragua","Foreign-Born Population: Americas: Latin America: Central America: Panama","Foreign-Born Population: Americas: Latin America: Central America: Other Central America","Foreign-Born Population: Americas: Latin America: South America","Foreign-Born Population: Americas: Latin America: South America: Argentina","Foreign-Born Population: Americas: Latin America: South America: Bolivia","Foreign-Born Population: Americas: Latin America: South America: Brazil","Foreign-Born Population: Americas: Latin America: South America: Chile","Foreign-Born Population: Americas: Latin America: South America: Colombia","Foreign-Born Population: Americas: Latin America: South America: Ecuador","Foreign-Born Population: Americas: Latin America: South America: Guyana","Foreign-Born Population: Americas: Latin America: South America: Peru","Foreign-Born Population: Americas: Latin America: South America: Uruguay","Foreign-Born Population: Americas: Latin America: South America: Venezuela","Foreign-Born Population: Americas: Latin America: South America: Other South America","Foreign-Born Population: Americas: Northern America","Foreign-Born Population: Americas: Northern America: Canada","Foreign-Born Population: Americas: Northern America: Other Northern America"
"06037139600","Census Tract 1396, Los Angeles County, California","Census Tract 1396, Los Angeles County, California","ca","140","00","ACSSF","0004192",,,,,"06","037",,,,"139600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037139600",,,"2477489","0",5131,5131,5363.991,0.956563891415713,5131,3440,1691,1186,505,1691,0,541,410,740,1691,550,0,0,0,0,0,0,0,41,9,0,32,0,0,0,0,0,0,0,0,509,0,41,0,0,15,338,97,0,0,18,0,1000,0,0,0,0,0,0,0,0,441,0,0,0,400,0,41,118,0,0,0,71,0,47,0,441,16,98,41,0,13,273,0,0,25,0,0,0,0,0,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,15,0,15,0,0,0,0,0,49,35,14,0,0,0,0,0,0,32,0,0,0,16,0,0,0,16,0,0,0,20,20,0
"06037139701","Census Tract 1397.01, Los Angeles County, California","Census Tract 1397.01, Los Angeles County, California","ca","140","00","ACSSF","0004193",,,,,"06","037",,,,"139701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037139701",,,"3396394","2411",4959,4959,3781.584,1.31135511052561,4959,3632,1327,1133,194,1327,0,279,13,1035,1327,273,66,47,8,39,0,0,19,49,16,0,26,0,7,18,9,9,0,0,0,140,0,0,27,36,0,34,43,0,0,0,0,955,93,26,26,0,0,0,67,0,680,0,0,10,670,0,0,121,0,0,0,68,53,0,0,61,6,55,0,0,0,0,0,0,30,16,0,0,16,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,41,0,0,0,0,0,0,0,0,39,27,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,28,28,0
"06037139702","Census Tract 1397.02, Los Angeles County, California","Census Tract 1397.02, Los Angeles County, California","ca","140","00","ACSSF","0004194",,,,,"06","037",,,,"139702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037139702",,,"8851019","545563",5863,5863,1715.633,3.41739768678465,5863,4151,1712,1529,183,1712,52,86,452,1122,1712,509,28,28,28,0,0,0,0,62,42,11,9,0,0,0,0,0,0,0,0,419,0,0,0,52,0,154,96,0,0,117,0,991,86,41,25,16,0,32,13,0,592,0,0,79,513,0,0,48,0,0,0,48,0,0,0,265,0,135,16,4,17,45,48,0,85,12,0,12,0,0,20,9,11,53,53,0,0,0,0,0,0,0,18,18,18,0,0,109,81,31,0,31,0,0,0,0,0,18,0,0,0,18,0,0,0,0,32,0,0,0,0,0,0,0,32,0,0,0,28,28,0
"06037139703","Census Tract 1397.03, Los Angeles County, California","Census Tract 1397.03, Los Angeles County, California","ca","140","00","ACSSF","0004195",,,,,"06","037",,,,"139703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037139703",,,"4728894","0",2744,2744,1502.873,1.82583625870081,2744,1760,984,839,145,984,14,91,216,663,984,266,60,53,19,34,0,7,0,19,6,0,0,13,0,10,10,0,0,0,0,177,0,0,0,19,7,24,97,0,0,30,0,596,66,0,0,0,0,66,0,0,394,0,0,18,376,0,0,27,0,0,0,15,12,0,0,109,13,35,61,0,0,0,0,0,16,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,89,37,0,31,0,0,6,0,0,10,5,0,0,0,5,0,0,0,42,41,0,0,0,0,0,0,0,0,0,1,17,17,0
"06037139801","Census Tract 1398.01, Los Angeles County, California","Census Tract 1398.01, Los Angeles County, California","ca","140","00","ACSSF","0004196",,,,,"06","037",,,,"139801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037139801",,,"3665744","0",3210,3210,2267.988,1.41535173135937,3210,2377,833,735,98,833,8,54,84,687,833,102,6,6,0,6,0,0,0,6,0,0,0,0,6,40,25,0,0,0,15,50,0,0,0,0,10,0,40,0,0,0,0,556,80,12,0,12,0,0,68,0,377,0,0,0,377,0,0,65,0,0,0,37,0,28,0,34,0,10,0,0,24,0,0,0,53,0,0,0,0,0,29,29,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,122,86,0,0,0,0,0,0,0,0,54,15,0,22,11,0,6,0,0,32,0,0,0,0,0,8,0,0,4,20,0,36,36,0
"06037139802","Census Tract 1398.02, Los Angeles County, California","Census Tract 1398.02, Los Angeles County, California","ca","140","00","ACSSF","0004197",,,,,"06","037",,,,"139802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037139802",,,"6077236","0",3813,3813,1625.019,2.34643403753222,3813,2365,1448,1321,127,1448,29,59,264,1096,1448,225,31,31,8,23,0,0,0,28,0,15,13,0,0,7,0,7,0,0,0,159,0,0,0,17,0,29,106,0,0,7,0,867,100,62,62,0,0,0,38,0,500,0,0,43,457,0,0,19,0,0,0,0,0,10,9,248,0,127,87,0,34,0,0,0,80,25,0,0,25,0,30,30,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,276,141,0,0,0,0,0,0,0,0,68,40,0,0,28,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,135,135,0
"06037141101","Census Tract 1411.01, Los Angeles County, California","Census Tract 1411.01, Los Angeles County, California","ca","140","00","ACSSF","0004198",,,,,"06","037",,,,"141101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141101",,,"736762","22365",4331,4331,15225.05,0.284465410650551,4331,3196,1135,506,629,1135,48,367,336,384,1135,351,41,14,14,0,0,0,27,26,0,15,0,0,11,19,0,19,0,0,0,265,0,0,27,12,25,129,0,0,0,72,0,380,56,0,0,0,0,56,0,0,54,0,0,0,42,12,0,163,65,0,0,64,19,15,0,107,0,93,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,367,0,0,0,0,0,0,0,0,285,196,18,71,0,0,0,0,0,82,33,0,0,32,0,0,0,0,0,17,0,37,37,0
"06037141102","Census Tract 1411.02, Los Angeles County, California","Census Tract 1411.02, Los Angeles County, California","ca","140","00","ACSSF","0004199",,,,,"06","037",,,,"141102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141102",,,"766374","12522",3047,3047,10297.44,0.295898668256378,3047,2360,687,368,319,687,35,271,76,305,687,183,39,15,7,8,0,0,24,0,0,0,0,0,0,20,0,8,0,12,0,124,0,0,0,0,47,24,28,0,0,25,0,397,104,9,0,9,0,0,95,0,120,0,0,18,16,12,74,40,0,0,0,40,0,0,0,133,0,98,0,0,0,35,0,0,45,0,0,0,0,0,0,0,0,8,8,0,37,6,0,26,5,0,0,0,0,0,0,62,26,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0
"06037141201","Census Tract 1412.01, Los Angeles County, California","Census Tract 1412.01, Los Angeles County, California","ca","140","00","ACSSF","0004200",,,,,"06","037",,,,"141201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141201",,,"693120","7927",3765,3765,14068.71,0.267615139529604,3765,2878,887,418,469,887,61,185,298,343,887,201,83,58,42,16,0,0,25,0,0,0,0,0,0,6,0,6,0,0,0,112,0,0,44,0,40,28,0,0,0,0,0,383,36,20,2,18,0,16,0,0,57,0,0,0,57,0,0,136,0,0,0,136,0,0,0,154,0,42,16,11,0,85,0,0,68,0,0,0,0,0,42,42,0,26,26,0,0,0,0,0,0,0,5,5,5,0,0,230,230,43,0,14,0,0,29,0,0,152,40,0,43,40,12,6,11,0,35,12,0,0,6,12,0,0,0,0,5,0,0,0,0
"06037141202","Census Tract 1412.02, Los Angeles County, California","Census Tract 1412.02, Los Angeles County, California","ca","140","00","ACSSF","0004201",,,,,"06","037",,,,"141202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141202",,,"700175","0",2758,2758,10202,0.270339090374164,2758,2170,588,385,203,588,11,106,115,356,588,171,11,11,0,11,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,126,0,0,7,7,21,56,29,0,0,6,0,378,23,17,17,0,0,6,0,0,212,81,0,0,131,0,0,22,0,0,0,0,11,0,11,121,0,10,0,32,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,23,16,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
"06037141302","Census Tract 1413.02, Los Angeles County, California","Census Tract 1413.02, Los Angeles County, California","ca","140","00","ACSSF","0004202",,,,,"06","037",,,,"141302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141302",,,"1275300","0",5669,5669,11513.09,0.492396103765732,5669,4015,1654,1172,482,1654,25,322,372,935,1654,611,54,54,16,38,0,0,0,123,0,53,20,50,0,69,38,31,0,0,0,365,0,0,0,0,24,195,87,0,0,59,0,690,215,106,81,0,25,56,53,0,254,0,0,83,162,0,9,140,0,15,0,113,0,0,12,81,0,17,0,16,48,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,0,0,0,0,312,230,45,0,45,0,0,0,0,0,77,52,0,25,0,0,0,0,0,108,10,16,0,0,11,0,0,71,0,0,0,82,82,0
"06037141303","Census Tract 1413.03, Los Angeles County, California","Census Tract 1413.03, Los Angeles County, California","ca","140","00","ACSSF","0004203",,,,,"06","037",,,,"141303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141303",,,"262757","0",3359,3359,33109.56,0.10145104919405,3359,2398,961,709,252,961,34,128,226,573,961,339,41,34,16,18,0,0,7,34,0,0,8,0,26,0,0,0,0,0,0,264,0,11,0,11,0,110,86,0,0,46,0,457,98,89,43,0,46,9,0,0,211,0,0,0,202,9,0,60,0,30,0,30,0,0,0,88,0,12,0,11,0,65,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,67,67,67,0,0,93,93,0,0,0,0,0,0,0,0,93,38,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037141304","Census Tract 1413.04, Los Angeles County, California","Census Tract 1413.04, Los Angeles County, California","ca","140","00","ACSSF","0004204",,,,,"06","037",,,,"141304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141304",,,"712236","0",3138,3138,11411.08,0.274995868706728,3138,2169,969,683,286,969,45,176,337,411,969,379,68,27,9,18,0,0,41,86,41,7,38,0,0,58,58,0,0,0,0,167,0,0,9,0,0,39,119,0,0,0,0,494,99,91,91,0,0,0,8,0,101,15,0,24,62,0,0,0,0,0,0,0,0,0,0,294,0,165,25,0,29,75,0,0,57,55,0,55,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,39,31,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
"06037141400","Census Tract 1414, Los Angeles County, California","Census Tract 1414, Los Angeles County, California","ca","140","00","ACSSF","0004205",,,,,"06","037",,,,"141400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141400",,,"1997410","0",4500,4500,5835.029,0.771204345348318,4500,3387,1113,878,235,1113,0,137,243,733,1113,185,48,36,0,36,0,0,12,77,23,11,18,0,25,0,0,0,0,0,0,60,0,12,0,0,0,19,29,0,0,0,0,750,76,41,41,0,0,22,13,0,262,0,0,0,262,0,0,131,0,0,0,119,0,12,0,281,0,269,12,0,0,0,0,0,43,12,0,0,12,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,101,10,0,10,0,0,0,0,0,64,35,0,0,29,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,34,34,0
"06037141500","Census Tract 1415, Los Angeles County, California","Census Tract 1415, Los Angeles County, California","ca","140","00","ACSSF","0004206",,,,,"06","037",,,,"141500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141500",,,"3331527","0",3066,3066,2383.563,1.28630982074048,3066,2322,744,676,68,744,0,0,109,635,744,210,62,39,30,9,0,0,23,47,0,17,21,0,9,0,0,0,0,0,0,101,0,9,21,0,20,9,9,0,0,33,0,360,39,0,0,0,0,39,0,0,224,0,0,30,177,17,0,69,0,16,0,37,0,16,0,28,17,0,0,0,0,0,11,0,48,16,0,0,16,0,21,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,126,115,0,0,0,0,0,0,0,0,86,41,0,19,13,0,0,0,13,29,0,0,0,0,13,0,8,0,0,8,0,11,11,0
"06037141600","Census Tract 1416, Los Angeles County, California","Census Tract 1416, Los Angeles County, California","ca","140","00","ACSSF","0004207",,,,,"06","037",,,,"141600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141600",,,"3850726","0",3702,3702,2489.955,1.48677368389352,3702,3058,644,466,178,644,0,93,86,465,644,199,80,56,27,29,0,10,14,21,0,0,21,0,0,14,0,14,0,0,0,84,0,10,0,0,0,40,23,0,0,11,0,312,91,80,70,0,10,11,0,0,134,0,0,0,134,0,0,43,0,0,0,0,43,0,0,44,0,11,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,8,10,0,115,100,40,0,9,0,0,31,0,0,15,15,0,0,0,0,0,0,0,45,37,0,8,0,0,0,0,0,0,0,0,15,15,0
"06037141700","Census Tract 1417, Los Angeles County, California","Census Tract 1417, Los Angeles County, California","ca","140","00","ACSSF","0004208",,,,,"06","037",,,,"141700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037141700",,,"3243735","0",3197,3197,2552.672,1.25241313859369,3197,2605,592,397,195,592,20,135,98,339,592,193,31,31,31,0,0,0,0,38,0,24,14,0,0,12,0,12,0,0,0,100,0,0,0,0,0,26,66,0,0,8,12,212,17,17,17,0,0,0,0,0,87,0,0,41,46,0,0,50,0,0,0,50,0,0,0,58,0,0,40,10,0,8,0,0,26,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,136,117,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,89,30,0,0,50,0,0,0,9,0,0,0,19,19,0
"06037143100","Census Tract 1431, Los Angeles County, California","Census Tract 1431, Los Angeles County, California","ca","140","00","ACSSF","0004209",,,,,"06","037",,,,"143100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037143100",,,"1721074","53654",4249,4249,6394.181,0.664510414720068,4249,3770,479,298,181,479,0,87,127,265,479,101,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,11,11,0,0,70,0,194,0,0,0,0,0,0,0,0,118,0,0,0,118,0,0,56,0,0,0,56,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,20,0,55,109,35,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,33,14,0,0,0,12,0,0,7,0,0,0,74,74,0
"06037143200","Census Tract 1432, Los Angeles County, California","Census Tract 1432, Los Angeles County, California","ca","140","00","ACSSF","0004210",,,,,"06","037",,,,"143200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037143200",,,"957093","0",4059,4059,10984.05,0.369535688968443,4059,3111,948,346,602,948,51,154,367,376,948,238,21,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,27,0,133,48,0,0,9,0,252,48,0,0,0,0,30,18,0,84,0,0,75,0,0,9,77,0,29,0,48,0,0,0,43,0,9,0,34,0,0,0,0,41,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,28,28,28,0,0,389,372,47,0,0,0,0,47,0,0,295,66,0,35,183,0,0,11,0,30,0,0,0,10,0,10,0,0,10,0,0,17,17,0
"06037143300","Census Tract 1433, Los Angeles County, California","Census Tract 1433, Los Angeles County, California","ca","140","00","ACSSF","0004211",,,,,"06","037",,,,"143300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037143300",,,"1649228","5619",6303,6303,9898.386,0.636770517855681,6303,4909,1394,692,702,1394,219,228,339,608,1394,306,111,98,17,81,0,0,13,37,0,37,0,0,0,0,0,0,0,0,0,158,18,0,64,6,9,32,11,0,18,0,0,402,0,0,0,0,0,0,0,0,136,0,0,0,136,0,0,205,0,0,0,188,0,0,17,61,0,0,43,0,0,18,0,0,292,233,233,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,12,12,12,0,0,382,347,19,0,0,0,0,0,19,0,314,240,20,27,27,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,35,35,0
"06037143400","Census Tract 1434, Los Angeles County, California","Census Tract 1434, Los Angeles County, California","ca","140","00","ACSSF","0004212",,,,,"06","037",,,,"143400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037143400",,,"1738503","18832",6402,6402,9537.575,0.671239789527982,6402,5484,918,519,399,918,0,152,227,539,918,304,13,13,13,0,0,0,0,105,0,0,105,0,0,50,19,31,0,0,0,136,0,60,15,0,15,46,0,0,0,0,0,444,135,25,0,0,25,110,0,0,55,0,0,14,41,0,0,52,0,0,0,25,1,14,12,202,14,174,0,0,0,14,0,0,65,51,51,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,22,22,22,0,0,83,30,0,0,0,0,0,0,0,0,18,16,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,53,53,0
"06037143500","Census Tract 1435, Los Angeles County, California","Census Tract 1435, Los Angeles County, California","ca","140","00","ACSSF","0004213",,,,,"06","037",,,,"143500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037143500",,,"1191721","46468",4489,4489,9756.021,0.460126070082178,4489,3599,890,617,273,890,0,189,313,388,890,346,13,13,0,13,0,0,0,72,0,18,36,0,18,1,0,1,0,0,0,260,0,0,0,17,79,71,48,0,0,45,0,341,99,35,0,0,35,17,47,0,113,0,0,0,90,0,23,0,0,0,0,0,0,0,0,129,0,118,11,0,0,0,0,0,26,0,0,0,0,0,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,7,0,0,0,7,0,0,0,72,55,0,0,17,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,88,88,0
"06037143602","Census Tract 1436.02, Los Angeles County, California","Census Tract 1436.02, Los Angeles County, California","ca","140","00","ACSSF","0004214",,,,,"06","037",,,,"143602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037143602",,,"1145545","73257",4168,4168,9423.523,0.442297416049804,4168,3413,755,427,328,755,67,127,224,337,755,318,76,76,51,22,3,0,0,27,0,14,13,0,0,47,0,45,0,2,0,168,0,3,2,0,7,104,35,0,0,17,0,135,44,0,0,0,0,28,16,0,44,0,0,0,12,10,22,27,0,0,0,20,0,7,0,20,0,20,0,0,0,0,0,0,98,15,15,0,0,0,65,65,0,18,18,0,0,0,0,0,0,0,14,14,14,0,0,190,146,27,0,0,0,0,27,0,0,64,55,0,0,9,0,0,0,0,55,28,0,0,0,0,0,0,0,0,27,0,44,44,0
